61,61,61,3
66,66,66,3
77,77,77,3
76,76,76,3
75,75,75,3
72,72,72,3
71,71,71,3
79,79,79,3
76,76,76,3
76,76,76,3
68,68,68,3
70,70,70,3
62,62,62,3
68,68,68,3
69,69,69,3
80,80,80,3
81,81,81,3
75,75,75,3
88,88,88,3
92,92,92,3
100,100,100,3
98,98,98,3
105,105,105,3
107,107,107,3
119,119,119,3
124,124,124,3
111,111,111,3
107,107,107,3
102,102,102,3
111,111,111,3
99,99,99,3
95,95,95,3
94,94,94,3
95,95,95,3
87,87,87,3
107,107,107,3
93,93,93,3
104,104,104,3
86,86,86,3
106,106,106,3
107,107,107,3
104,104,104,3
87,87,87,3
95,95,95,3
93,93,93,3
81,81,81,3
94,94,94,3
75,75,75,3
88,88,88,3
110,110,110,3
114,114,114,3
94,94,94,3
86,86,86,3
87,87,87,3
87,87,87,3
96,96,96,3
92,92,92,3
85,85,85,3
72,72,72,3
73,73,73,3
72,72,72,3
78,78,78,3
84,84,84,3
76,76,76,3
58,58,58,3
71,71,71,3
76,76,76,3
69,69,69,3
78,78,78,3
68,68,68,3
76,76,76,3
72,72,72,3
79,79,79,3
80,80,80,3
86,86,86,3
88,88,88,3
85,85,85,3
84,84,84,3
106,106,106,3
109,109,109,3
98,98,98,3
113,113,113,3
119,119,119,3
114,114,114,3
117,117,117,3
110,110,110,3
103,103,103,3
108,108,108,3
112,112,112,3
108,108,108,3
111,111,111,3
104,104,104,3
93,93,93,3
102,102,102,3
100,100,100,3
90,90,90,3
87,87,87,3
94,94,94,3
109,109,109,3
92,92,92,3
97,97,97,3
96,96,96,3
101,101,101,3
96,96,96,3
85,85,85,3
88,88,88,3
94,94,94,3
107,107,107,3
108,108,108,3
95,95,95,3
107,107,107,3
102,102,102,3
100,100,100,3
88,88,88,3
92,92,92,3
91,91,91,3
77,77,77,3
79,79,79,3
71,71,71,3
76,76,76,3
90,90,90,3
69,69,69,3
67,67,67,3
74,74,74,3
77,77,77,3
71,71,71,3
70,70,70,3
78,78,78,3
80,80,80,3
67,67,67,3
75,75,75,3
83,83,83,3
82,82,82,3
88,88,88,3
86,86,86,3
84,84,84,3
105,105,105,3
101,101,101,3
107,107,107,3
113,113,113,3
117,117,117,3
110,110,110,3
103,103,103,3
107,107,107,3
110,110,110,3
112,112,112,3
105,105,105,3
115,115,115,3
107,107,107,3
105,105,105,3
105,105,105,3
99,99,99,3
97,97,97,3
108,108,108,3
105,105,105,3
113,113,113,3
105,105,105,3
